EmployeeID,Age,TotalWorkingYears,MonthlyIncome,OverTime,DistanceFromHome,YearsAtCompany,MonthlyRate,JobInvolvement,JobRole,JobLevel,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,Shift,WorkLifeBalance,PercentSalaryHike,MaritalStatus,Attrition
1511393,29,10,3131,No,6,10,26342,3,Nurse,1,8,0,8,2,1,3,13,Married,No
1542698,19,1,2552,No,9,1,7172,3,Other,1,1,0,0,3,0,3,25,Single,No
1764148,45,7,4477,Yes,7,3,20100,3,Other,1,2,0,2,1,1,2,19,Married,No
1334983,37,14,6474,No,1,14,9961,2,Therapist,2,8,3,11,4,1,2,13,Married,No
1713700,20,2,3033,No,3,2,12828,2,Nurse,1,2,1,2,1,0,2,12,Single,Yes
1476340,44,6,2936,Yes,10,6,10826,3,Other,1,4,0,2,3,0,3,11,Single,Yes
1795477,53,26,18606,No,7,7,18640,3,Other,5,7,4,7,4,1,3,18,Divorced,No
1500784,29,6,2168,Yes,15,5,26933,1,Other,1,4,1,3,2,1,2,18,Married,Yes
1455048,22,1,2853,Yes,3,0,4223,2,Other,1,0,0,0,3,1,3,11,Married,Yes
1123335,46,28,17048,No,2,26,24097,3,Administrative,4,15,15,9,3,0,3,23,Married,No
1285566,44,6,2290,No,17,0,4279,1,Other,1,0,0,0,4,0,3,13,Single,No
1279649,33,5,3600,No,2,5,8429,3,Other,1,4,1,4,2,1,3,13,Married,No
1754610,41,5,2107,No,5,1,20293,2,Other,1,0,0,0,1,1,1,17,Divorced,Yes
1260276,30,8,4115,No,29,4,13192,3,Nurse,2,3,0,3,3,3,3,19,Divorced,No
1313206,40,5,4327,No,2,0,25440,3,Nurse,2,0,0,0,2,3,3,12,Married,No
1562759,50,32,17856,No,2,2,9490,3,Other,4,2,2,2,4,1,3,22,Married,No
1818579,28,6,3196,No,19,6,12449,2,Nurse,1,5,3,3,4,3,3,12,Married,No
1221210,46,25,19081,No,15,4,10849,3,Administrative,5,2,0,3,4,1,3,11,Married,No
1285937,35,15,8966,Yes,17,7,21026,3,Nurse,2,7,1,7,3,3,3,15,Married,No
1063216,24,1,2210,No,17,1,3372,3,Nurse,1,0,0,0,4,1,1,13,Married,Yes
1551282,33,10,4539,No,25,10,4905,3,Nurse,2,7,0,1,2,1,2,12,Married,No
1310719,36,7,2741,No,6,7,6865,1,Nurse,1,7,1,7,3,1,3,14,Divorced,No
1544205,30,10,3491,No,7,10,11309,3,Nurse,2,7,8,9,3,3,2,13,Divorced,No
1503934,44,20,4541,No,29,20,7744,3,Other,2,11,13,17,4,0,3,25,Single,No
1531205,20,2,2678,No,21,2,5050,4,Other,1,1,2,2,3,0,3,17,Single,No
1126413,46,12,7379,No,2,6,17433,3,Therapist,2,3,1,4,4,1,2,11,Divorced,No
1170535,42,10,6272,No,2,4,12858,4,Other,2,3,0,3,4,1,4,16,Married,No
1520995,60,12,5220,Yes,7,11,10893,4,Nurse,2,7,1,9,2,1,3,18,Divorced,No
1229290,32,2,2743,No,13,2,7331,2,Nurse,1,2,2,2,3,1,3,20,Married,No
1034448,32,10,4998,Yes,2,8,2338,3,Other,2,7,0,7,4,0,3,14,Single,No
1516924,36,17,10252,Yes,1,7,4235,1,Therapist,3,7,7,7,3,1,3,21,Divorced,No
1487583,33,15,2781,No,9,14,6311,3,Other,1,10,4,10,1,1,3,13,Married,No
1516360,40,7,6852,No,10,5,11591,2,Nurse,2,1,1,3,2,1,4,12,Divorced,No
1384279,25,5,4950,No,10,4,20623,3,Nurse,2,3,1,1,3,0,3,14,Single,No
1658193,30,12,3579,Yes,1,11,9369,3,Other,1,9,5,7,4,1,3,21,Married,No
1645050,42,20,13191,Yes,26,1,23281,3,Administrative,3,0,0,0,1,0,3,17,Married,No
1695470,35,16,10377,Yes,8,13,13755,2,Nurse,3,2,4,12,3,1,2,11,Married,No
1362336,27,9,2235,Yes,14,9,14377,3,Other,1,7,6,8,1,2,2,14,Married,No
1442702,54,33,10502,No,1,5,9659,3,Therapist,3,4,1,4,4,1,1,17,Divorced,No
1226564,44,10,2011,No,2,10,19982,4,Other,1,5,7,7,1,1,3,13,Married,No
1245033,19,1,1859,Yes,10,1,6148,2,Other,1,1,0,0,1,0,4,25,Single,Yes
1856613,29,3,3760,No,1,3,5598,3,Other,1,2,1,2,1,3,3,15,Divorced,No
1559788,54,36,17779,No,3,10,23474,3,Administrative,4,9,0,9,4,0,3,14,Married,No
1845153,31,6,6833,Yes,11,6,17089,3,Nurse,2,5,0,1,3,0,2,12,Married,No
1216132,31,10,6812,No,24,10,17198,2,Nurse,2,9,1,8,3,0,3,19,Single,No
1718896,59,13,5171,No,3,6,16490,2,Nurse,2,1,0,5,3,0,3,17,Single,No
1659741,43,25,19740,No,3,8,18625,1,Administrative,5,7,0,7,3,1,3,14,Married,No
1460231,49,23,18711,No,4,1,12124,2,Other,5,0,0,0,1,1,4,13,Married,No
1276743,36,12,3692,No,3,11,9256,3,Other,1,10,0,7,3,0,2,12,Married,No
1551418,48,7,2559,No,2,1,16620,4,Nurse,1,0,0,0,4,0,2,11,Single,No
1409781,27,5,2517,No,4,5,3208,3,Other,1,3,0,3,1,3,3,11,Divorced,No
1429070,29,6,6623,Yes,7,6,4204,3,Nurse,2,0,1,0,3,2,3,11,Divorced,No
1149718,48,25,18265,No,1,1,8733,2,Administrative,5,0,0,0,4,0,4,12,Single,No
1593907,29,9,16124,No,1,7,3423,2,Administrative,4,7,1,7,4,2,2,14,Divorced,No
1346366,34,2,2585,No,20,1,21643,4,Other,1,0,0,0,3,0,2,17,Married,No
1471840,44,26,18213,No,5,22,8751,3,Administrative,5,9,3,10,2,1,3,11,Married,No
1081187,33,10,8380,Yes,10,9,21708,4,Nurse,3,8,0,8,4,2,3,14,Divorced,No
1237363,19,1,2994,Yes,25,1,21221,4,Other,1,0,0,1,2,0,3,12,Single,No
1473069,23,1,1223,No,1,1,16901,3,Other,1,0,0,1,4,1,3,22,Married,No
1322371,25,1,1118,Yes,24,1,8040,1,Other,1,0,1,0,3,0,3,14,Single,Yes
1574047,26,8,2875,Yes,4,8,9973,3,Other,1,5,2,2,3,0,2,20,Single,No
1588094,45,26,18824,Yes,2,24,2493,1,Administrative,5,10,1,11,1,0,3,16,Single,No
1364438,55,34,13577,Yes,8,33,25592,2,Nurse,4,9,15,0,4,1,3,15,Divorced,No
1724855,21,2,2625,No,10,2,25308,2,Nurse,1,2,2,2,1,0,1,20,Single,Yes
1032289,46,26,18789,No,4,11,9946,2,Administrative,5,4,0,8,4,1,3,14,Married,No
1826524,34,4,4538,Yes,2,3,6039,3,Nurse,2,2,0,2,3,0,3,12,Single,No
1426682,51,31,19847,Yes,9,29,19196,3,Administrative,5,10,11,10,4,1,2,24,Divorced,No
1826449,59,25,10512,No,18,9,20002,3,Therapist,3,7,5,4,4,0,2,12,Single,No
1319702,34,15,4444,No,19,11,22534,3,Nurse,2,8,5,10,3,2,4,13,Divorced,No
1668404,28,5,2154,Yes,1,4,6842,3,Nurse,1,2,0,2,4,0,2,11,Single,Yes
1459186,44,26,19190,No,4,25,17477,4,Other,5,9,14,13,3,2,2,14,Divorced,No
1488640,34,14,4490,No,11,10,21833,2,Other,2,9,1,8,3,2,4,11,Married,No
1711208,35,4,3506,Yes,6,3,6020,3,Other,1,2,2,2,3,0,3,14,Married,No
1619962,42,18,2372,Yes,7,1,5628,4,Other,2,0,0,0,2,0,3,16,Married,No
1411176,43,23,10231,No,4,21,20364,2,Nurse,3,7,15,17,4,0,4,14,Single,No
1702814,36,18,5410,Yes,2,16,2323,3,Therapist,2,14,5,12,3,0,3,11,Single,No
1059499,44,10,7978,No,15,10,14075,3,Nurse,3,7,0,5,1,1,3,11,Married,No
1612685,28,2,3867,Yes,2,2,14222,2,Nurse,1,2,2,2,4,1,3,12,Married,No
1744003,51,8,2838,No,6,7,4257,2,Nurse,1,0,7,7,2,0,2,14,Single,No
1825727,30,10,4695,Yes,9,8,12858,3,Therapist,2,4,1,7,3,0,3,18,Single,No
1100849,29,10,3339,Yes,7,7,17285,3,Nurse,1,7,7,7,2,2,3,13,Divorced,Yes
1165880,28,5,2080,No,1,3,4732,3,Other,1,2,1,2,4,0,2,11,Single,No
1386101,25,2,2096,No,1,2,18830,3,Other,1,2,2,1,4,0,2,18,Single,No
1053739,32,10,6209,No,8,10,11693,4,Nurse,2,7,0,8,3,2,4,15,Married,No
1259785,45,22,18061,No,25,0,13035,3,Other,5,0,0,0,2,0,3,22,Single,No
1772045,39,21,17123,Yes,13,19,17334,2,Other,4,9,15,2,3,2,3,13,Divorced,No
1153402,58,2,2372,No,23,2,26076,3,Other,1,2,2,2,1,2,3,12,Divorced,No
1111156,32,10,4883,No,7,10,22845,3,Nurse,2,4,1,1,4,1,3,18,Married,No
1191511,39,6,3904,No,23,5,22154,3,Other,1,2,0,3,3,0,3,13,Single,Yes
1391589,30,10,4627,No,6,9,23631,2,Nurse,2,2,6,7,1,1,3,12,Married,No
1474475,36,10,7094,No,10,7,5747,3,Nurse,3,7,1,7,4,0,3,12,Married,No
1211290,46,10,3423,No,1,7,22957,3,Other,1,6,5,7,4,0,4,12,Single,No
1193428,28,10,6674,No,1,9,16392,1,Nurse,2,8,7,5,3,3,3,11,Married,No
1545703,50,25,16880,Yes,28,3,22422,3,Administrative,4,2,1,2,4,0,3,11,Married,No
1202936,40,9,9094,Yes,25,5,17235,2,Nurse,3,4,1,0,4,0,3,12,Single,Yes
1171299,52,10,8446,Yes,5,8,21534,3,Nurse,3,7,7,7,2,0,2,19,Single,Yes
1277861,30,9,11916,Yes,17,9,25927,3,Other,3,1,0,8,2,2,3,23,Married,No
1622014,39,9,4534,No,18,8,13352,3,Therapist,2,7,1,7,1,0,3,11,Single,No
1379068,31,10,9852,Yes,2,10,8935,3,Nurse,3,8,9,6,4,1,2,19,Divorced,No
1546275,41,19,6151,No,10,19,22074,1,Nurse,2,2,11,9,3,0,3,13,Single,No
1288105,31,3,2302,Yes,1,3,8319,3,Other,1,2,2,2,4,0,4,11,Single,Yes
1518688,44,10,2362,No,3,3,14669,3,Nurse,1,2,1,2,1,0,4,12,Married,No
1071499,42,21,17861,Yes,2,20,26582,3,Other,4,8,2,10,3,0,2,13,Married,No
1704652,55,23,19187,No,2,19,6992,1,Other,5,9,9,11,4,1,3,14,Married,No
1074172,56,36,19717,No,8,7,4022,3,Administrative,5,3,7,7,4,0,3,14,Single,No
1415953,40,6,3544,No,16,4,8532,3,Other,1,2,0,0,3,1,3,16,Divorced,No
1492244,34,10,8500,No,9,9,5494,3,Nurse,3,7,1,6,4,1,2,11,Divorced,No
1510065,40,9,4661,No,2,9,22455,3,Other,2,8,8,8,3,0,3,13,Single,No
1338493,41,10,4103,No,1,9,4297,3,Nurse,2,3,1,7,3,1,3,17,Divorced,No
1451242,35,9,4249,Yes,4,9,2690,3,Other,2,6,1,1,3,0,3,11,Single,No
1265137,51,33,14026,Yes,5,33,17588,3,Administrative,4,9,0,10,3,1,3,11,Divorced,No
1465164,38,11,6893,No,2,7,19461,3,Nurse,2,7,1,7,2,1,3,15,Divorced,No
1420569,34,10,6125,No,15,10,23553,3,Nurse,2,8,9,6,3,0,4,12,Single,No
1796375,25,7,3669,No,19,3,9075,3,Nurse,1,2,1,2,4,3,2,11,Married,No
1536328,58,31,10008,Yes,7,10,12023,2,Therapist,3,9,5,9,3,0,2,14,Married,Yes
1346672,40,7,2387,No,1,4,6762,3,Nurse,1,2,0,3,2,1,3,22,Married,No
1408258,36,17,4639,No,7,15,2261,4,Nurse,2,7,6,13,1,1,2,16,Married,No
1172129,48,11,7898,No,4,10,18706,3,Therapist,3,9,0,8,4,0,3,11,Single,No
1525335,27,5,2534,No,11,1,6527,4,Other,1,0,0,0,3,1,3,14,Married,No
1138505,51,29,13142,No,11,5,24439,2,Therapist,4,2,0,3,4,0,2,16,Single,No
1792003,18,0,1611,No,1,0,19305,3,Nurse,1,0,0,0,4,0,4,15,Single,No
1584366,35,10,5363,No,1,9,10846,2,Nurse,2,7,0,0,4,1,3,12,Married,No
1224247,27,8,5071,No,2,6,20392,1,Nurse,2,2,0,0,4,0,3,20,Single,No
1081600,55,24,13695,Yes,13,19,9277,4,Nurse,4,7,3,8,1,0,2,17,Single,Yes
1665397,56,33,13402,Yes,23,19,18235,3,Therapist,4,16,15,9,4,1,3,12,Married,No
1073438,34,5,2029,No,26,5,15891,2,Other,1,4,0,0,1,3,3,20,Divorced,No
1858522,40,15,6377,No,2,12,13888,4,Nurse,2,11,11,8,2,3,3,20,Divorced,No
1528867,34,10,5429,No,29,8,17491,3,Nurse,2,7,7,7,2,2,3,13,Married,No
1648657,31,3,2785,No,2,1,11882,2,Other,1,0,0,0,3,0,4,14,Single,Yes
1805986,35,5,4614,Yes,18,4,23288,3,Nurse,2,2,3,2,4,1,2,18,Married,Yes
1272720,38,4,2610,No,7,4,15748,4,Other,1,2,0,3,4,3,3,11,Divorced,No
1415194,34,14,6687,No,2,14,6163,3,Nurse,2,11,4,11,3,0,4,11,Single,No
1176516,28,5,4724,No,26,5,24232,2,Nurse,2,3,0,4,3,1,3,11,Married,No
1542102,31,10,6179,Yes,22,10,21057,3,Therapist,2,2,6,7,4,2,2,15,Married,Yes
1872881,39,8,6120,Yes,21,5,3567,2,Nurse,2,4,1,4,1,2,4,12,Married,No
1588882,51,14,10596,No,2,4,15395,3,Nurse,3,2,3,2,2,0,3,11,Married,No
1278061,41,12,5467,Yes,22,6,13953,3,Other,2,2,3,3,4,2,2,14,Divorced,No
1220976,37,8,2996,Yes,4,6,5182,3,Other,1,4,1,3,3,0,3,15,Married,No
1068192,33,8,9998,No,5,5,19293,3,Nurse,2,4,1,2,2,0,4,13,Married,No
1633178,32,4,4078,Yes,2,3,20497,3,Nurse,2,2,1,2,3,3,2,13,Married,No
1432591,39,13,10920,No,25,6,3449,3,Nurse,3,4,0,5,3,1,3,21,Married,No
1844995,25,6,6232,No,18,3,12477,4,Nurse,2,2,1,2,1,0,2,11,Married,No
1162157,52,24,13247,Yes,28,5,9731,4,Therapist,4,3,0,2,4,1,2,11,Married,No
1084924,43,20,4081,Yes,6,20,20003,2,Other,2,7,1,8,1,0,1,14,Single,No
1229066,27,6,5769,Yes,10,6,7100,2,Nurse,2,2,4,4,4,0,3,11,Married,No
1526314,27,8,2394,Yes,17,8,25681,3,Other,1,2,7,7,4,0,3,13,Single,Yes
1339537,26,5,3904,No,2,4,4050,2,Other,1,3,1,1,1,0,3,12,Single,No
1112703,42,21,16799,No,10,20,16616,3,Administrative,4,7,0,9,3,1,3,14,Married,No
1768835,52,12,2950,No,8,5,17363,3,Nurse,1,4,0,4,3,0,1,13,Married,No
1742081,37,8,3629,No,11,3,19106,3,Nurse,1,2,0,2,1,0,3,18,Single,No
1729034,35,10,9362,No,18,2,19944,3,Therapist,3,2,2,2,3,0,3,11,Single,No
1141939,25,7,3229,No,1,3,4910,3,Nurse,1,2,0,2,1,1,2,11,Married,No
1115350,26,8,3578,No,7,7,23577,4,Nurse,1,7,0,7,3,0,3,12,Single,No
1218088,29,10,7988,No,17,10,9769,2,Other,3,9,0,9,2,0,2,13,Single,No
1246982,49,20,4284,No,28,4,22710,2,Nurse,2,3,1,3,1,0,3,20,Single,No
1458822,29,9,7553,Yes,14,8,22930,3,Nurse,3,7,7,7,3,0,3,12,Single,Yes
1699413,54,29,17328,No,1,20,5652,3,Administrative,4,7,12,7,4,0,2,19,Single,No
1620973,58,32,19701,Yes,1,9,22456,3,Administrative,5,8,1,5,4,1,3,21,Married,No
1793695,55,31,14732,No,1,7,12414,4,Administrative,4,7,0,0,2,2,4,13,Divorced,No
1583611,36,15,9278,Yes,3,5,20763,3,Nurse,2,4,0,1,1,0,3,16,Single,No
1792620,31,1,1359,No,1,1,16154,1,Other,1,0,0,0,2,0,3,12,Single,Yes
1225271,30,8,4779,No,7,3,12761,3,Nurse,2,2,0,2,4,2,3,14,Divorced,No
1703058,31,9,16422,No,8,3,8847,3,Administrative,4,2,1,0,1,0,4,11,Single,No
1613258,34,10,2996,No,1,4,20284,3,Other,1,3,1,3,4,2,3,14,Divorced,No
1611839,31,1,1261,No,8,1,22262,2,Other,1,0,0,0,1,0,4,12,Single,Yes
1434118,27,6,2099,No,11,5,7679,3,Nurse,1,0,1,4,2,0,4,14,Married,No
1577542,36,10,5810,No,4,10,22604,2,Nurse,2,4,1,8,1,0,2,16,Single,No
1537620,36,11,5647,No,16,3,13494,2,Nurse,2,2,0,2,3,2,2,13,Married,No
1827650,47,17,3420,No,1,6,10205,3,Other,1,5,1,2,1,1,2,12,Married,No
1533398,25,6,4400,No,9,3,15182,2,Other,1,2,2,2,1,0,3,12,Married,Yes
1469983,37,7,3500,No,5,6,25470,4,Nurse,1,5,1,3,3,0,1,14,Single,No
1272818,56,5,2066,No,1,3,10494,3,Other,1,2,1,0,1,1,4,22,Married,No
1174986,47,26,17169,No,2,20,26703,3,Administrative,4,17,5,6,1,2,4,19,Married,No
1259120,24,5,4162,Yes,4,5,15211,3,Nurse,2,4,0,3,4,2,3,12,Married,No
1236111,32,7,9204,No,7,4,23343,3,Nurse,2,3,0,3,4,1,2,12,Married,No
1625621,34,7,3294,No,1,5,3708,2,Nurse,1,4,0,2,4,1,2,17,Married,No
1743607,41,7,2127,Yes,5,4,5561,4,Other,1,2,0,3,2,0,2,12,Married,No
1115072,40,11,3975,No,9,8,23099,3,Nurse,2,7,0,7,3,2,4,11,Divorced,No
1497203,31,13,10793,No,8,13,8386,3,Nurse,3,7,9,9,1,1,3,18,Divorced,No
1821156,46,28,10096,No,9,7,15986,3,Nurse,3,7,4,3,1,1,4,11,Divorced,No
1853035,39,11,3646,Yes,2,1,17181,2,Nurse,1,0,0,0,1,0,4,23,Single,Yes
1549232,31,10,7446,No,1,10,8931,4,Therapist,3,8,4,7,3,0,3,11,Single,No
1211666,45,24,10851,Yes,20,7,19863,1,Nurse,3,7,0,7,2,1,3,18,Divorced,No
1214806,31,8,2109,No,8,3,24609,4,Other,1,2,0,2,4,0,3,18,Single,No
1355585,31,7,3722,Yes,2,2,21081,3,Nurse,1,2,2,2,2,1,1,13,Married,Yes
1341233,45,10,9380,Yes,29,3,14720,3,Therapist,3,1,1,2,2,2,4,18,Married,No
1203781,48,15,5486,No,7,2,24795,3,Nurse,2,2,2,2,3,3,3,11,Divorced,No
1234542,34,2,2742,No,9,2,3072,3,Other,1,2,2,2,1,0,3,15,Married,No
1282478,40,16,13757,No,8,9,25178,2,Administrative,3,8,4,8,4,1,3,11,Divorced,No
1488687,28,6,8463,No,5,5,23490,3,Nurse,2,4,1,3,4,0,3,18,Single,No
1520049,44,7,3162,No,5,5,7973,2,Nurse,1,2,0,3,3,0,3,14,Single,No
1811254,53,35,16598,No,2,9,19764,4,Administrative,4,8,8,8,4,0,2,12,Single,No
1028391,49,20,6651,No,5,3,21534,3,Nurse,2,2,1,2,1,1,2,14,Married,No
1759045,40,8,2345,No,2,3,8045,3,Other,1,1,1,2,3,1,4,14,Divorced,No
1613858,44,6,3420,No,20,5,21158,3,Other,1,2,1,3,4,0,2,13,Single,No
1317016,33,5,4373,No,7,4,17456,3,Nurse,2,3,0,3,4,2,3,14,Married,No
1364493,34,15,4759,No,3,13,15891,1,Nurse,2,9,3,12,4,0,3,18,Single,No
1477875,30,4,5301,No,16,2,2939,3,Nurse,2,1,2,2,4,2,2,15,Married,No
1439547,42,12,3673,No,9,12,16458,3,Nurse,1,9,5,8,1,0,3,13,Single,No
1869891,44,11,4768,No,1,1,9282,3,Nurse,2,0,0,0,1,1,2,12,Married,No
1800991,30,1,1274,No,7,1,7152,3,Other,1,0,0,0,3,2,2,13,Divorced,No
1081412,57,13,4900,No,1,12,2721,4,Other,2,9,2,8,2,1,2,24,Married,No
1705514,49,29,10466,No,7,8,20948,3,Nurse,3,7,0,7,3,2,3,14,Divorced,No
1769488,34,16,17007,No,15,14,11929,3,Administrative,4,8,6,9,2,2,2,14,Divorced,No
1678672,28,5,2909,No,1,3,15747,3,Other,1,2,1,2,1,1,4,15,Married,No
1472943,29,7,5765,No,13,5,17485,3,Nurse,2,3,0,0,1,0,1,11,Single,Yes
1817745,34,16,4599,Yes,24,15,7815,2,Nurse,2,9,10,10,1,0,4,23,Single,Yes
1218204,35,1,2404,No,7,1,16192,3,Other,1,0,0,0,4,1,3,13,Married,No
1812838,24,4,3172,Yes,9,0,16998,3,Nurse,1,0,0,0,2,0,2,11,Single,Yes
1384737,24,1,2033,No,13,1,7103,3,Other,1,0,0,0,4,1,3,13,Married,No
1456798,44,16,10209,Yes,2,2,19719,3,Therapist,3,2,2,2,2,0,2,18,Single,No
1075494,29,10,8620,No,19,10,23757,2,Nurse,2,7,0,4,3,2,3,14,Divorced,No
1557335,30,6,2064,No,1,5,15428,3,Other,1,3,1,3,3,1,4,21,Divorced,No
1498617,55,4,4035,Yes,4,3,16143,3,Nurse,2,2,1,2,4,0,3,16,Married,No
1732917,33,8,3838,No,4,5,8192,2,Nurse,1,4,0,2,1,0,3,11,Married,No
1235079,47,11,4591,Yes,14,5,24200,3,Nurse,2,4,1,2,3,1,2,17,Married,No
1473545,28,8,2561,No,2,0,5355,2,Nurse,1,0,0,0,3,0,2,11,Single,Yes
1608433,28,1,1563,No,1,1,12530,2,Other,1,0,0,0,1,1,1,14,Divorced,No
1768732,28,5,4898,No,7,4,11827,3,Nurse,2,2,1,3,3,0,3,14,Single,No
1255286,49,10,4789,No,3,3,23070,2,Nurse,2,2,1,2,3,1,3,25,Married,No
1476766,29,4,3180,No,2,3,4668,3,Nurse,1,2,0,2,4,3,3,13,Married,No
1503842,28,8,6549,No,29,8,3173,1,Therapist,2,6,1,7,3,2,2,14,Married,No
1285005,33,14,6388,Yes,8,0,22049,3,Nurse,2,0,0,0,4,0,3,17,Single,No
1700420,32,10,11244,No,10,5,21072,3,Other,3,2,0,0,3,0,4,25,Single,No
1787068,54,26,16032,No,11,14,24456,3,Other,4,9,1,12,2,1,3,20,Divorced,No
1512296,29,11,2362,No,1,9,7568,2,Other,1,7,0,7,1,0,1,13,Single,Yes
1225168,44,24,16328,No,28,20,22074,3,Administrative,4,6,14,17,4,1,4,13,Married,No
1185178,39,9,8376,No,6,2,9150,3,Therapist,3,0,2,2,2,0,3,18,Single,No
1791733,46,23,16606,No,3,13,11380,3,Administrative,4,12,5,1,3,1,4,12,Married,No
1445455,35,11,8606,No,16,11,21195,2,Nurse,3,8,3,3,4,0,1,19,Single,No
1225098,23,5,2272,No,20,4,24812,3,Nurse,2,3,1,2,1,0,3,14,Single,No
1161882,40,15,2018,No,9,5,21831,3,Nurse,1,4,1,0,4,0,1,14,Single,Yes
1130650,34,10,7083,Yes,1,10,12288,2,Nurse,3,9,8,6,4,0,3,14,Married,No
1827679,31,7,4084,No,3,7,4156,3,Other,1,2,7,7,4,0,1,12,Single,Yes
1385384,50,32,14411,Yes,22,32,24450,1,Administrative,4,6,13,9,3,0,3,13,Single,No
1489531,34,12,2308,Yes,7,11,4944,3,Other,1,10,5,7,2,1,3,25,Married,No
1879823,42,4,4841,No,2,1,24052,2,Nurse,1,0,0,0,3,1,3,14,Married,No
1072437,37,10,4285,No,13,10,3031,3,Other,2,8,3,7,1,0,3,17,Married,No
1685917,29,9,9715,No,8,7,7288,1,Nurse,2,7,0,7,3,1,3,13,Married,No
1144941,33,5,4320,No,25,5,24152,2,Therapist,2,3,0,2,4,0,3,13,Single,No
1520707,45,8,2132,No,28,5,4585,3,Other,1,4,0,3,4,1,3,20,Married,No
1655596,42,24,10124,Yes,2,20,18611,3,Nurse,3,8,13,9,4,1,1,14,Married,No
1582511,40,9,5473,No,9,8,19345,3,Nurse,2,4,7,1,1,0,4,12,Married,No
1040101,33,15,5207,Yes,28,15,22949,3,Nurse,2,14,5,7,2,1,3,12,Married,No
1795482,40,21,16437,Yes,6,21,17381,3,Administrative,4,7,7,7,3,0,3,21,Single,No
1487869,24,2,2296,No,21,1,10036,2,Nurse,1,1,0,0,3,3,3,14,Divorced,No
1757748,40,8,4069,Yes,8,2,8841,3,Nurse,2,2,2,2,4,0,3,18,Divorced,No
1044155,45,10,7441,No,1,10,20933,3,Nurse,3,8,7,7,1,3,3,12,Divorced,No
1751058,35,6,2430,No,28,5,26204,2,Other,1,3,4,2,2,2,3,23,Married,No
1800789,32,12,5878,No,5,7,15624,2,Other,2,1,2,5,4,1,3,12,Married,No
1258148,36,7,2644,Yes,2,3,17001,3,Other,1,2,1,2,3,0,2,21,Single,No
1120429,48,18,6439,No,16,8,13693,3,Nurse,2,7,7,7,3,1,3,14,Divorced,No
1604996,29,5,2451,No,9,1,22376,4,Other,1,0,0,0,3,2,2,18,Married,No
1152504,33,8,6392,No,8,2,10589,3,Nurse,2,2,2,2,1,1,1,13,Married,No
1093589,30,10,9714,No,1,10,5323,2,Nurse,2,8,6,7,2,1,3,11,Married,No
1152723,38,10,6077,No,10,6,14814,3,Other,2,3,1,2,3,0,3,11,Married,No
1561423,35,3,2450,No,1,3,21731,2,Nurse,1,0,1,2,4,0,3,19,Single,No
1603233,30,9,9250,No,29,4,17799,3,Nurse,3,2,1,3,3,1,3,12,Married,No
1286513,35,1,2074,Yes,2,1,26619,3,Nurse,1,0,0,0,1,1,3,12,Divorced,Yes
1313838,53,34,10169,No,2,33,14618,2,Therapist,3,7,1,9,3,1,3,16,Married,No
1819647,38,7,4855,No,2,5,7653,3,Therapist,2,2,1,4,3,2,3,11,Married,No
1316836,32,9,4087,No,1,6,25174,3,Other,2,5,1,2,4,1,2,14,Married,No
1595159,48,10,2367,No,15,8,16530,3,Other,1,2,7,6,3,1,2,12,Married,No
1679356,34,1,2972,No,7,1,22061,3,Other,1,0,0,0,1,0,1,13,Single,No
1729981,55,36,19586,No,26,36,23037,2,Administrative,5,6,2,13,3,1,3,21,Married,No
1597323,34,9,5484,No,1,2,13008,3,Other,2,2,2,1,2,1,2,17,Married,No
1765716,26,1,2061,No,3,1,11133,3,Other,1,0,0,0,1,0,3,21,Married,No
1573518,38,10,9924,No,14,9,12355,3,Nurse,2,8,7,7,3,1,3,11,Married,No
1755222,38,8,4198,No,16,3,16379,3,Nurse,2,2,1,2,2,0,4,12,Single,No
1689960,36,15,6815,No,1,1,21447,3,Nurse,2,0,0,0,2,0,3,13,Single,No
1321308,29,10,4723,Yes,3,10,16213,3,Nurse,1,9,1,5,2,0,3,18,Single,No
1261502,35,10,6142,Yes,10,5,4223,3,Nurse,2,2,0,4,1,0,3,16,Single,No
1041532,39,11,8237,No,6,7,4658,4,Nurse,3,6,7,6,4,1,3,11,Married,No
1828789,29,6,8853,No,2,6,24483,3,Nurse,2,4,1,3,1,1,4,19,Divorced,No
1638427,50,27,19331,Yes,9,1,19519,3,Administrative,5,0,0,0,3,1,3,16,Married,No
1788553,23,4,2073,No,10,2,12826,4,Other,1,2,2,2,4,1,3,16,Married,No
1599847,36,9,5562,Yes,6,3,19711,4,Nurse,2,2,0,2,1,1,3,13,Married,No
1856176,42,24,19613,No,9,1,26362,2,Other,5,0,0,1,4,0,3,22,Single,No
1106946,35,10,3407,No,28,10,25348,4,Nurse,2,9,6,8,2,2,2,17,Married,No
1866800,34,8,5063,No,10,8,15332,2,Nurse,2,2,7,7,4,1,2,14,Married,No
1492385,40,5,4639,No,14,5,11262,3,Nurse,2,4,1,2,4,1,3,15,Married,No
1463621,43,8,4876,No,27,6,5855,4,Nurse,1,4,0,2,4,1,3,12,Divorced,No
1562191,35,1,2690,No,7,1,7713,2,Nurse,1,0,0,1,3,1,2,18,Married,No
1801915,46,27,17567,No,1,26,3156,4,Administrative,4,0,0,12,4,0,1,15,Single,No
